Id,Label,timeset,modularity_class,componentnumber,strongcompnum,indegree,outdegree,Degree,weighted indegree,weighted outdegree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,clustering,eigencentrality,nodecolor-multimode,Authority,Hub
1166794276371488769,1166794276371488769,,13,0,4163,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000284,0
1061987882615721984,1061987882615721984,,13,0,6941,1,0,1,1,0,1,0,0,0,0,0,0.031882,red,0,0
2266361034,2266361034,,10,0,2754,2,0,2,2,0,2,0,0,0,0,0,0.019637,blue,0.000298,0
773554106220810240,773554106220810240,,3,0,5613,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000094,0
158267781,158267781,,10,0,2354,1,0,1,1,0,1,0,0,0,0,0,0.164825,blue,0.000016,0
327882979,327882979,,10,0,3784,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.00061,0
1187895854566260736,1187895854566260736,,52,0,7078,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0,0
1001397216085397504,1001397216085397504,,39,0,9057,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000197,0
2944442738,2944442738,,52,0,7279,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000099,0
3083088005,3083088005,,33,0,9075,0,1,1,0,1,1,1,1,1,0,0,0,red,0,0.000022
3200121798,3200121798,,33,0,4998,2,0,2,2,0,2,0,0,0,0,0,0.019637,blue,0.000906,0
830242895370317825,830242895370317825,,52,0,5843,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000037,0
867260084232962048,867260084232962048,,10,0,3783,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.00061,0
1216504421292658688,1216504421292658688,,3,0,5612,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000094,0
786802736,786802736,,13,0,7519,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000069,0
853279312979664896,853279312979664896,,3,0,9076,0,2,2,0,2,2,1,1,1,0,0,0,red,0,0.000035
1094648340858339328,1094648340858339328,,52,0,7278,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000099,0
1058564251202273286,1058564251202273286,,3,0,1887,1,0,1,1,0,1,0,0,0,0,0,0.031882,blue,0.0242,0
1069542694094077952,1069542694094077952,,3,0,5611,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000094,0
937382399825944576,937382399825944576,,33,0,5048,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000905,0
1208407907668090880,1208407907668090880,,3,0,3297,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000512,0
1171616712728489984,1171616712728489984,,39,0,9056,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000197,0
1176564042804137984,1176564042804137984,,39,0,8648,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000317,0
1247285289485316097,1247285289485316097,,52,0,7277,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000099,0
986979328838651904,986979328838651904,,39,0,8647,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000317,0
1030570672320339969,1030570672320339969,,33,0,1353,1,0,1,1,0,1,0,0,0,0,0,0.056342,red,0.000017,0
1166704561794338817,1166704561794338817,,39,0,8646,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000317,0
1231315335099318272,1231315335099318272,,39,0,9055,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000197,0
960793649859608577,960793649859608577,,10,0,4003,1,0,1,1,0,1,0,0,0,0,0,0.031882,red,0.000015,0
1231267281243525121,1231267281243525121,,39,0,9054,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000197,0
992507041804705792,992507041804705792,,13,0,6920,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000102,0
1208584844906762240,1208584844906762240,,39,0,9053,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000197,0
1089769854,1089769854,,52,0,7276,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000099,0
1158414938416828417,1158414938416828417,,10,0,6,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000016,0
1101836519776477184,1101836519776477184,,10,0,3782,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.00061,0
2249105808,2249105808,,16,0,3468,2,0,2,2,0,2,0,0,0,0,0,0.041701,blue,0.000996,0
2511530886,2511530886,,33,0,6650,1,0,1,1,0,1,0,0,0,0,0,0.009818,red,0.000001,0
915844164465565696,915844164465565696,,39,0,9052,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000197,0
860329042536534016,860329042536534016,,148,147,9078,0,1,1,0,1,1,1,1,1,0,0,0,red,0,0
711411517212602368,711411517212602368,,148,147,9077,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0,0
1099194233095901185,1099194233095901185,,13,0,3064,2,0,2,2,0,2,0,0,0,0,0,0.019637,blue,0.000182,0
1155878695988367360,1155878695988367360,,10,0,8026,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000016,0
749936059031572480,749936059031572480,,0,0,6824,1,0,1,1,0,1,0,0,0,0,0,0.031882,blue,0.000015,0
2884959818,2884959818,,0,0,6823,1,0,1,1,0,1,0,0,0,0,0,0.031882,blue,0.000015,0
179760639,179760639,,39,0,6218,4,0,4,4,0,4,0,0,0,0,0,0.039274,blue,0.000519,0
1071417039581892608,1071417039581892608,,13,0,4649,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000122,0
1418652168,1418652168,,0,0,6822,1,0,1,1,0,1,0,0,0,0,0,0.031882,blue,0.000015,0
918139802037370881,918139802037370881,,10,0,3063,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000182,0
894912358828490752,894912358828490752,,52,0,7275,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000099,0
1744418942,1744418942,,10,0,6069,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000244,0
1062271726459936768,1062271726459936768,,13,0,9070,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000001,0
2984636286,2984636286,,10,0,1596,3,0,3,4,0,4,0,0,0,0,0,0.051519,blue,0.024992,0
953252812724449280,953252812724449280,,10,0,2353,1,0,1,1,0,1,0,0,0,0,0,0.164825,blue,0.000016,0
473381396,473381396,,3,0,1886,1,0,1,1,0,1,0,0,0,0,0,0.031882,blue,0.0242,0
1329128400,1329128400,,33,0,5047,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000905,0
1266572689377902592,1266572689377902592,,10,0,25,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000063,0
1069476395238092800,1069476395238092800,,39,0,9051,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000197,0
921398546028548097,921398546028548097,,39,0,5549,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.00003,0
936548764294057984,936548764294057984,,39,0,9050,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000197,0
1127884154526298113,1127884154526298113,,3,0,5610,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000094,0
1016519737231265792,1016519737231265792,,13,0,4293,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000031,0
931617076820750336,931617076820750336,,39,0,1300,1,1,2,1,1,2,1,1,1,2,0,0.031882,blue,0.0242,0.000007
969573170,969573170,,10,0,4162,3,0,3,3,0,3,0,0,0,0,0,0.029455,blue,0.00045,0
1175937354319556608,1175937354319556608,,10,0,7023,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000015,0
1109808177665724418,1109808177665724418,,39,0,9049,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000197,0
1014315319849037824,1014315319849037824,,3,0,4473,2,0,2,2,0,2,0,0,0,0,0,0.019637,blue,0.000263,0
1120187039213813760,1120187039213813760,,13,0,6432,2,0,2,2,0,2,0,0,0,0,0,0.019637,blue,0.000147,0
1070387864809168896,1070387864809168896,,39,0,9048,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000197,0
83348316,83348316,,149,148,9080,0,1,1,0,1,1,1,1,1,0,0,0,red,0,0
1041368564,1041368564,,149,148,9079,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0,0
811843326630625280,811843326630625280,,10,0,3781,2,0,2,2,0,2,0,0,0,0,0,0.019637,blue,0.000611,0
838717730,838717730,,10,0,4472,1,1,2,1,1,2,1,1,1,1,0,0.009818,blue,0.000153,0
103101218,103101218,,39,0,2994,2,0,2,2,0,2,0,0,0,0,0,0.019637,blue,0.000379,0
712304520907366400,712304520907366400,,33,0,5046,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000905,0
1244338622624497664,1244338622624497664,,16,0,3469,1,0,1,1,0,1,0,0,0,0,0,0.031882,blue,0.00009,0
1147695797741543424,1147695797741543424,,33,0,5045,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000905,0
857248541873504257,857248541873504257,,10,0,3050,3,0,3,3,0,3,0,0,0,0,0,0.075978,blue,0.000458,0
1082907976137039872,1082907976137039872,,13,0,7518,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000069,0
41464209,41464209,,10,0,6068,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000244,0
1237609129708908546,1237609129708908546,,10,0,2352,1,0,1,1,0,1,0,0,0,0,0,0.164825,blue,0.000016,0
884740640289939456,884740640289939456,,39,0,9047,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000197,0
4838303849,4838303849,,16,0,5630,1,0,1,1,0,1,0,0,0,0,0,0.031882,blue,0,0
1120446589691211777,1120446589691211777,,13,0,6919,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000102,0
1182385804775251968,1182385804775251968,,10,0,2351,2,0,2,2,0,2,0,0,0,0,0,0.174644,blue,0.000219,0
948556331081981954,948556331081981954,,150,149,9082,0,1,1,0,1,1,1,1,1,0,0,0,red,0,0
1098154661314347009,1098154661314347009,,150,149,9081,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0,0
1014870884622970880,1014870884622970880,,10,0,7709,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000033,0
1058001690329300993,1058001690329300993,,13,0,6918,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000102,0
1041327305547644928,1041327305547644928,,10,0,2922,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000016,0
1193284401204887553,1193284401204887553,,10,0,4470,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000153,0
817023472408920065,817023472408920065,,52,0,7274,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000099,0
1265915072821424128,1265915072821424128,,33,0,5044,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000905,0
866684538566701056,866684538566701056,,13,0,6298,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000149,0
1245603667803123715,1245603667803123715,,0,0,9083,0,1,1,0,1,1,2,0.503145,0.50625,0,0,0,blue,0,0
1083925873898721280,1083925873898721280,,13,0,6694,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000203,0
915814387,915814387,,13,0,4648,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000122,0
996415711508615170,996415711508615170,,151,150,9085,0,1,1,0,1,1,1,1,1,0,0,0,red,0,0
3122065563,3122065563,,151,150,9084,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0,0
1266921664429920256,1266921664429920256,,52,0,6504,1,0,1,2,0,2,0,0,0,0,0,0.009818,blue,0.000069,0
1258272068811907073,1258272068811907073,,52,0,7273,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000099,0
991904484627333120,991904484627333120,,13,0,6917,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000102,0
765908271744032768,765908271744032768,,39,0,9046,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000197,0
1117802740334379008,1117802740334379008,,13,0,4292,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000031,0
1015072988239093761,1015072988239093761,,39,0,9045,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000197,0
1140578864529321984,1140578864529321984,,131,0,8424,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000001,0
807778602343342081,807778602343342081,,39,0,9044,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000197,0
861896199342886912,861896199342886912,,33,0,1352,1,0,1,1,0,1,0,0,0,0,0,0.056342,red,0.000017,0
3172466737,3172466737,,13,0,6693,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000203,0
1122015677861076992,1122015677861076992,,13,0,4647,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000122,0
1211306164882771968,1211306164882771968,,13,0,4161,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000284,0
1053500870841847809,1053500870841847809,,13,0,7874,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000131,0
3012874500,3012874500,,39,0,8265,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000018,0
4867204102,4867204102,,39,0,2220,1,0,1,1,0,1,0,0,0,0,0,0.009818,red,0.000001,0
715044785195720705,715044785195720705,,10,0,3062,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000182,0
989292581015126016,989292581015126016,,10,0,3060,2,0,2,4,0,4,0,0,0,0,0,0.019637,blue,0.000212,0
843492029141340161,843492029141340161,,131,0,7189,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0,0
873834208757776385,873834208757776385,,221,0,9089,0,4,4,0,4,4,1,1,1,0,0,0,red,0,0.000594
1067467653521072128,1067467653521072128,,52,0,5842,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000037,0
848544793844166656,848544793844166656,,39,0,9043,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000197,0
1041853787093311488,1041853787093311488,,13,0,6297,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000149,0
1006912969303683073,1006912969303683073,,39,0,8645,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000317,0
1112335311412051968,1112335311412051968,,13,0,7517,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000069,0
811587171249520640,811587171249520640,,152,151,9096,0,6,6,0,6,6,1,1,1,0,0,0,red,0,0
1108462240968163329,1108462240968163329,,152,151,9095,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0,0
1121684935847239681,1121684935847239681,,52,0,7272,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000099,0
1142175901683257344,1142175901683257344,,10,0,7708,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000033,0
704642416704249856,704642416704249856,,39,0,9042,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000197,0
2803038398,2803038398,,33,0,6649,1,0,1,1,0,1,0,0,0,0,0,0.009818,red,0.000001,0
740609855938015232,740609855938015232,,39,0,8264,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000018,0
823174017485914112,823174017485914112,,13,0,4160,3,0,3,3,0,3,0,0,0,0,0,0.029455,blue,0.000401,0
1094784995577810945,1094784995577810945,,10,0,2921,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000016,0
760314627049652225,760314627049652225,,33,0,5043,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000905,0
1080843975001497602,1080843975001497602,,39,0,8644,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000317,0
993703580749221888,993703580749221888,,39,0,9041,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000197,0
69391192,69391192,,33,0,5042,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000905,0
3170046724,3170046724,,152,151,9094,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0,0
365870148,365870148,,10,0,3061,1,0,1,2,0,2,0,0,0,0,0,0.009818,blue,0.000182,0
957452743018348544,957452743018348544,,16,0,3467,1,0,1,1,0,1,0,0,0,0,0,0.031882,blue,0.00009,0
914654606742999040,914654606742999040,,39,0,8643,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000317,0
3826937836,3826937836,,180,93,9097,0,1,1,0,1,1,1,1,1,0,0,0,red,0,0
3671017515,3671017515,,180,93,8162,2,0,2,2,0,2,0,0,0,0,0,0.019637,blue,0,0
886218128199475200,886218128199475200,,39,0,8642,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000317,0
1106223523905847302,1106223523905847302,,13,0,7516,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000069,0
1104159913411002368,1104159913411002368,,39,0,9040,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000197,0
2384870369,2384870369,,13,0,6296,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000149,0
1114608584321429504,1114608584321429504,,52,0,5021,2,0,2,2,0,2,0,0,0,0,0,0.019637,blue,0.001005,0
983528990513090561,983528990513090561,,16,0,5629,1,0,1,1,0,1,0,0,0,0,0,0.031882,blue,0,0
1082455624376614912,1082455624376614912,,13,0,7873,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000131,0
1100804238484086784,1100804238484086784,,13,0,5022,2,0,2,2,0,2,0,0,0,0,0,0.019637,blue,0.001109,0
1071143896531505154,1071143896531505154,,153,134,8803,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0,0
1026132141879349249,1026132141879349249,,13,0,6916,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000102,0
1197149035460792320,1197149035460792320,,13,0,2673,1,0,1,1,0,1,0,0,0,0,0,0.031882,blue,0.000032,0
1119126888973123586,1119126888973123586,,10,0,3778,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.00061,0
936728065,936728065,,39,0,9039,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000197,0
2915042462,2915042462,,3,0,1463,2,0,2,2,0,2,0,0,0,0,0,0.041701,blue,0.024294,0
1098641318828523522,1098641318828523522,,13,0,4646,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000122,0
1206095897743904768,1206095897743904768,,39,0,8641,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000317,0
1120034678604537856,1120034678604537856,,10,0,7797,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000001,0
1251624225586192384,1251624225586192384,,10,0,3777,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.00061,0
1072823250311413762,1072823250311413762,,52,0,7271,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000099,0
1204050591158280193,1204050591158280193,,52,0,7270,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000099,0
3464251397,3464251397,,33,0,5041,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000905,0
793804746712764420,793804746712764420,,39,0,9038,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000197,0
2166577996,2166577996,,13,0,4645,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000122,0
309535842,309535842,,33,0,1634,3,0,3,3,0,3,0,0,0,0,0,0.051519,blue,0.02512,0
3099436612,3099436612,,0,0,6821,1,0,1,1,0,1,0,0,0,0,0,0.031882,blue,0.000015,0
888963719861907456,888963719861907456,,0,0,6820,1,0,1,1,0,1,0,0,0,0,0,0.031882,blue,0.000015,0
1220352376265068544,1220352376265068544,,39,0,8640,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000317,0
896074703013543936,896074703013543936,,13,0,6915,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000102,0
2246265133,2246265133,,3,0,5609,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000094,0
1240747559779553280,1240747559779553280,,39,0,9037,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000197,0
1185989246101774336,1185989246101774336,,10,0,3059,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000182,0
2453687263,2453687263,,10,0,7096,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000016,0
774586159611547648,774586159611547648,,0,0,6819,1,0,1,1,0,1,0,0,0,0,0,0.031882,blue,0.000015,0
1242879216796020739,1242879216796020739,,33,0,5040,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000905,0
113726024,113726024,,33,0,5039,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000905,0
1129212047319691264,1129212047319691264,,10,0,7022,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000015,0
129421767,129421767,,33,0,5038,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000905,0
285240024,285240024,,13,0,7154,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000063,0
1049739708081803269,1049739708081803269,,10,0,3647,1,8,9,1,8,9,2,0.9,0.944444,9,0,0.009818,blue,0.00061,0.000057
957301200650690560,957301200650690560,,10,0,3646,1,0,1,1,0,1,0,0,0,0,0,0.031882,red,0.000001,0
1158723103947513856,1158723103947513856,,13,0,6295,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000149,0
1066125334523854848,1066125334523854848,,39,0,9036,1,1,2,1,1,2,1,1,1,1,0,0.009818,red,0.000197,0.000012
1423215416,1423215416,,39,0,8639,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000317,0
1202308247828348929,1202308247828348929,,10,0,6294,2,0,2,2,0,2,0,0,0,0,0,0.019637,blue,0.000244,0
1073565849087303680,1073565849087303680,,39,0,8638,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000317,0
1281776940,1281776940,,13,0,6633,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000001,0
817380338305536001,817380338305536001,,10,0,2920,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000016,0
1240832382493573122,1240832382493573122,,13,0,4644,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000122,0
3076949155,3076949155,,33,0,5037,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000905,0
1188937609499725824,1188937609499725824,,39,0,9035,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000197,0
104620031,104620031,,10,0,4355,1,0,1,1,0,1,0,0,0,0,0,0.056342,blue,0.000032,0
2679154550,2679154550,,10,0,4354,1,0,1,1,0,1,0,0,0,0,0,0.056342,blue,0.000032,0
1057985711687647232,1057985711687647232,,3,0,8210,1,0,1,2,0,2,0,0,0,0,0,0.009818,blue,0,0
833574506564198401,833574506564198401,,33,0,5036,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000905,0
1120039047802568705,1120039047802568705,,52,0,7269,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000099,0
1077947589037719552,1077947589037719552,,10,0,3058,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000182,0
958133388673724417,958133388673724417,,16,0,2720,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000029,0
19538986,19538986,,13,0,9192,0,132,132,0,134,134,2,0.917722,0.955172,0,0,0,red,0,0.004812
1053302810106888193,1053302810106888193,,3,0,9191,2,0,2,2,0,2,0,0,0,0,0,0.019637,blue,0.000147,0
4758687301,4758687301,,0,0,6818,1,0,1,1,0,1,0,0,0,0,0,0.031882,blue,0.000015,0
1194899210543386626,1194899210543386626,,13,0,3727,2,0,2,2,0,2,0,0,0,0,0,0.019637,blue,0.000895,0
1255918361650880512,1255918361650880512,,39,0,9034,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000197,0
843368140830519296,843368140830519296,,13,0,4159,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000284,0
1013481388056760320,1013481388056760320,,33,0,1351,1,0,1,1,0,1,0,0,0,0,0,0.056342,red,0.000017,0
1014060026,1014060026,,10,0,5841,2,0,2,2,0,2,0,0,0,0,0,0.019637,blue,0.000039,0
995782977345880064,995782977345880064,,39,0,8637,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000317,0
743598300574560257,743598300574560257,,0,0,6817,1,0,1,1,0,1,0,0,0,0,0,0.031882,blue,0.000015,0
371132329,371132329,,13,0,4158,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000284,0
733418357525872641,733418357525872641,,13,0,4157,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000284,0
3233939753,3233939753,,39,0,8636,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000317,0
3415873708,3415873708,,52,0,5840,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000037,0
2453212052,2453212052,,0,0,6816,1,0,1,1,0,1,0,0,0,0,0,0.031882,blue,0.000015,0
1185897235403272192,1185897235403272192,,13,0,4156,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000284,0
1113797205922443264,1113797205922443264,,13,0,6912,3,0,3,3,0,3,0,0,0,0,0,0.029455,blue,0.000234,0
1247959614022455297,1247959614022455297,,13,0,4155,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000284,0
1237223741421043713,1237223741421043713,,39,0,9033,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000197,0
957443562840514560,957443562840514560,,3,0,1110,4,0,4,4,0,4,0,0,0,0,0,0.061338,blue,0.025313,0
4839969460,4839969460,,13,0,9190,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000117,0
402025547,402025547,,13,0,1175,2,0,2,2,0,2,0,0,0,0,0,0.041701,blue,0.024316,0
1239214982,1239214982,,3,0,1885,1,0,1,1,0,1,0,0,0,0,0,0.031882,blue,0.0242,0
2383994112,2383994112,,175,152,9195,0,2,2,0,2,2,1,1,1,0,0,0,red,0,0
1120421298356858881,1120421298356858881,,175,152,9194,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0,0
164592550,164592550,,10,0,7796,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000001,0
1104844894353457153,1104844894353457153,,13,0,9189,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000117,0
2683126822,2683126822,,152,151,9093,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0,0
1060488254632288256,1060488254632288256,,39,0,9032,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000197,0
1212317114507255810,1212317114507255810,,13,0,4643,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000122,0
1213460056391372800,1213460056391372800,,3,0,2559,2,0,2,2,0,2,0,0,0,0,0,0.019637,blue,0.000525,0
712857725957513216,712857725957513216,,52,0,7268,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000099,0
1071976060143644672,1071976060143644672,,13,0,4154,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000284,0
964667814979211271,964667814979211271,,52,0,7267,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000099,0
1213161575059640320,1213161575059640320,,33,0,5035,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000905,0
2511799856,2511799856,,13,0,4153,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000284,0
376037766,376037766,,13,0,6914,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000102,0
3271654196,3271654196,,13,0,4152,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000284,0
1224065507541897216,1224065507541897216,,13,0,4151,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000284,0
734238607204978688,734238607204978688,,39,0,8635,1,0,1,1,0,1,0,0,0,0,0,0.009818,blue,0.000317,0
